Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Name
XM_038058020.1,10.53217643,2.240466254,0.85634358,2.616316987,0.0088884,0.01441698,nan
XM_038058021.1,969.5208291,-0.117626894,0.141615137,-0.830609608,0.406194205,0.484705641,nan
XM_038058022.1,900.4549945,-0.151518378,0.148463426,-1.020577132,0.307454828,0.380352025,nan
XM_038058023.1,969.7794516,-0.118132682,0.141613133,-0.834192983,0.404172244,0.482667534,nan
XM_038058024.1,909.9891532,-0.148530101,0.148737979,-0.998602383,0.317987346,0.39190343,nan
XM_038058025.1,884.19635,-0.141271049,0.143585214,-0.983882982,0.325173052,0.399498321,nan
XM_038058026.1,882.4963701,-0.136458196,0.143499838,-0.950929269,0.341640283,0.417270056,nan
XM_038058027.1,909.9891532,-0.148530101,0.148737979,-0.998602383,0.317987346,0.39190343,nan
XM_038058028.1,909.250107,-0.146013079,0.148669236,-0.982133779,0.326033946,0.400356013,nan
XM_038058029.1,2565.772947,-0.287421423,0.082633355,-3.478273688,0.000504654,0.000960124,nan
XM_038058030.1,2736.561533,-0.387381179,0.077811763,-4.978439844,6.40988589936947e-07,1.68798237238642e-06,nan
XM_038058031.1,2797.753676,-0.411669404,0.0747208,-5.509435201,3.59986881003593e-08,1.06857800207149e-07,nan
XM_038058032.1,2565.772947,-0.287421423,0.082633355,-3.478273688,0.000504654,0.000960124,nan
XM_038058033.1,2570.539816,-0.288858723,0.082736119,-3.491325513,0.00048063,0.000917469,nan
XM_038058034.1,1.108398958,-3.795907261,1.45920528,-2.60135247,0.009285699,0.015010914,nan
XM_038058035.1,2.808396925,-0.662541868,1.000544862,-0.662181071,0.507855184,0.587075533,nan
XM_038058036.1,3565.038409,-0.541948996,0.128939977,-4.203110688,2.63271767647366e-05,5.81277593990541e-05,nan
XM_038058037.1,2632.592737,-0.132251703,0.134543509,-0.98296606,0.325624143,0.39995263,nan
XM_038058038.1,2632.592737,-0.132251703,0.134543509,-0.98296606,0.325624143,0.39995263,nan
XM_038058039.1,3565.038409,-0.541948996,0.128939977,-4.203110688,2.63271767647366e-05,5.81277593990541e-05,nan
XM_038058040.1,3565.038409,-0.541948996,0.128939977,-4.203110688,2.63271767647366e-05,5.81277593990541e-05,nan
XM_038058041.1,86.57984377,-1.232704079,0.387886762,-3.177999868,0.001482948,0.002670371,nan
XM_038058042.1,8883.922866,0.27667424,0.104017343,2.659885664,0.007816718,0.012784945,nan
XM_038058043.1,16.77580503,-5.395663819,0.73902113,-7.301095468,2.8543412089079e-13,1.40074573771546e-12,nan
XM_038058044.1,7856.453064,0.765722551,0.109462987,6.995264508,2.64758943108077e-12,1.1769403514705e-11,nan
XM_038058045.1,7856.453064,0.765722551,0.109462987,6.995264508,2.64758943108077e-12,1.1769403514705e-11,nan
XM_038058046.1,7856.453064,0.765722551,0.109462987,6.995264508,2.64758943108077e-12,1.1769403514705e-11,nan
XM_038058047.1,7842.337795,0.766285123,0.109313765,7.009960053,2.38386178406422e-12,1.06664479608593e-11,nan
XM_038058048.1,7856.453064,0.765722551,0.109462987,6.995264508,2.64758943108077e-12,1.1769403514705e-11,nan
XM_038058049.1,7856.342181,0.765689859,0.109460868,6.995101322,2.65067295651663e-12,1.17809815754396e-11,nan
XM_038058050.1,7988.926463,0.716314888,0.104691472,6.842151255,7.80126525824133e-12,3.29747242295418e-11,nan
XM_038058051.1,8016.344497,0.713843447,0.104595776,6.82478272,8.80584917224204e-12,3.70680585727307e-11,nan
XM_038058052.1,8016.344497,0.713843447,0.104595776,6.82478272,8.80584917224204e-12,3.70680585727307e-11,nan
XM_038058053.1,8016.344497,0.713843447,0.104595776,6.82478272,8.80584917224204e-12,3.70680585727307e-11,nan
XM_038058054.1,8016.344497,0.713843447,0.104595776,6.82478272,8.80584917224204e-12,3.70680585727307e-11,nan
XM_038058055.1,72.97909555,-1.97266507,0.495353809,-3.982335522,6.82413495098546e-05,0.000143766,nan
XM_038058056.1,6350.007031,0.879690865,0.085019804,10.34689358,4.3228472523936e-25,5.32422388682389e-24,nan
XM_038058057.1,58.08613882,-3.407020956,0.492941558,-6.911612344,4.7917582799578e-12,2.06514958215949e-11,nan
XM_038058058.1,4009.633508,0.147415944,0.114313441,1.289576643,0.19719769,0.255170159,nan
XM_038058059.1,4376.757168,0.068733877,0.119017698,0.577509715,0.563595178,0.640996346,nan
XM_038058060.1,4376.757168,0.068733877,0.119017698,0.577509715,0.563595178,0.640996346,nan
XM_038058061.1,4376.757168,0.068733877,0.119017698,0.577509715,0.563595178,0.640996346,nan
XM_038058062.1,4009.633508,0.147415944,0.114313441,1.289576643,0.19719769,0.255170159,nan
XM_038058063.1,1307.988031,0.732366969,0.119852464,6.110570829,9.92754052505676e-10,3.42273320373277e-09,nan
XM_038058064.1,591.0921181,0.092928182,0.064243067,1.446509115,0.148034457,0.196707483,nan
XM_038058065.1,4474.203426,0.616697629,0.095598937,6.450883714,1.11199802332967e-10,4.20198239081527e-10,nan
XM_038058066.1,652.3887666,0.46217423,0.236919754,1.950762745,0.051085275,0.073685986,nan
XM_038058067.1,4474.203426,0.616697629,0.095598937,6.450883714,1.11199802332967e-10,4.20198239081527e-10,nan
XM_038058068.1,4474.203426,0.616697629,0.095598937,6.450883714,1.11199802332967e-10,4.20198239081527e-10,nan
XM_038058069.1,947.5227197,-1.397845282,0.271452561,-5.149501172,2.61180141674458e-07,7.16563950040936e-07,nan
XM_038058070.1,0.221720292,-1.857598627,3.646514144,-0.509417639,0.610459515,0.685713071,nan
XM_038058071.1,51.95229563,-3.280839759,0.78184772,-4.196264408,2.71353442040572e-05,5.98583790173085e-05,nan
XM_038058072.1,0,NA,NA,NA,NA,NA,nan
XM_038058073.1,129.6321752,-2.925687543,0.537999012,-5.438090922,5.38544920229036e-08,1.56943730544471e-07,nan
XM_038058074.1,655.5296075,0.459908327,0.237576452,1.935832963,0.052888162,0.076019007,nan
XM_038058075.1,32.84970619,-0.97122763,1.027009181,-0.94568544,0.344309051,0.420112383,OBP34
XM_038058076.1,88.57553394,-1.539303762,1.222945058,-1.25868595,0.208143788,0.26767252,OBP62
XM_038058077.1,528.7206983,0.192147329,0.163255839,1.176970641,0.239207225,0.303713654,nan
XM_038058078.1,528.7206983,0.192147329,0.163255839,1.176970641,0.239207225,0.303713654,nan
XM_038058079.1,528.7206983,0.192147329,0.163255839,1.176970641,0.239207225,0.303713654,nan
XM_038058080.1,528.7206983,0.192147329,0.163255839,1.176970641,0.239207225,0.303713654,nan
XM_038058081.1,1264.626225,-0.263899407,0.154150429,-1.711960251,0.086903994,0.120571448,nan
XM_038058082.1,801.3502395,-0.100783018,0.128781909,-0.78258677,0.433869813,0.513359844,nan
XM_038058083.1,747.39196,0.139739172,0.180648623,0.77354131,0.439202091,0.518708087,nan
XM_038058084.1,19.02982253,-1.564523187,0.54249694,-2.883929978,0.003927461,0.006691592,nan
XM_038058085.1,5.247150791,-0.316149898,0.793229232,-0.398560574,0.690217017,0.759170814,nan
XM_038058086.1,0.997764296,-2.331902943,1.695227908,-1.375568991,0.168955113,0.222023826,nan
XM_038058087.1,547.8567447,0.20344128,0.10030212,2.028284945,0.042531175,0.062289911,nan
XM_038058088.1,547.8567447,0.20344128,0.10030212,2.028284945,0.042531175,0.062289911,nan
XM_038058089.1,2074.320187,-0.750269733,0.144873367,-5.178796821,2.23321530836914e-07,6.16477707347333e-07,nan
XM_038058090.1,2074.320187,-0.750269733,0.144873367,-5.178796821,2.23321530836914e-07,6.16477707347333e-07,nan
XM_038058091.1,766.1999552,0.135480548,0.178848191,0.75751702,0.448740173,0.528500924,nan
XM_038058092.1,2.992996913,-1.841071494,0.809124367,-2.275387528,0.022882693,0.035066697,nan
XM_038058093.1,2296.507736,-0.675821456,0.134189685,-5.036314483,4.74580622256593e-07,1.26410926846688e-06,nan
XM_038058094.1,2296.507736,-0.675821456,0.134189685,-5.036314483,4.74580622256593e-07,1.26410926846688e-06,nan
XM_038058095.1,2296.507736,-0.675821456,0.134189685,-5.036314483,4.74580622256593e-07,1.26410926846688e-06,nan
XM_038058096.1,2296.507736,-0.675821456,0.134189685,-5.036314483,4.74580622256593e-07,1.26410926846688e-06,nan
XM_038058097.1,2296.507736,-0.675821456,0.134189685,-5.036314483,4.74580622256593e-07,1.26410926846688e-06,nan
XM_038058098.1,766.1999552,0.135480548,0.178848191,0.75751702,0.448740173,0.528500924,nan
XM_038058099.1,0.886932948,-3.080106914,1.296742627,-2.375264643,0.017536372,0.027324967,nan
XM_038058100.1,2195.862988,-0.393101366,0.096438049,-4.076206144,4.57764404666388e-05,9.83591622012273e-05,nan
XM_038058101.1,2195.862988,-0.393101366,0.096438049,-4.076206144,4.57764404666388e-05,9.83591622012273e-05,nan
XM_038058102.1,2195.862988,-0.393101366,0.096438049,-4.076206144,4.57764404666388e-05,9.83591622012273e-05,nan
XM_038058103.1,2195.862988,-0.393101366,0.096438049,-4.076206144,4.57764404666388e-05,9.83591622012273e-05,nan
XM_038058104.1,2195.862988,-0.393101366,0.096438049,-4.076206144,4.57764404666388e-05,9.83591622012273e-05,nan
XM_038058105.1,2195.862988,-0.393101366,0.096438049,-4.076206144,4.57764404666388e-05,9.83591622012273e-05,nan
XM_038058106.1,2195.862988,-0.393101366,0.096438049,-4.076206144,4.57764404666388e-05,9.83591622012273e-05,nan
XM_038058107.1,34.28811045,-4.609173635,0.645133974,-7.144521641,9.03098300386903e-13,4.24552863079439e-12,PPK29
XM_038058108.1,995.7211304,-3.051840375,0.372258681,-8.19817113,2.44071735632888e-16,1.6072793600071e-15,nan
XM_038058109.1,258.86439,-3.451354302,0.443045643,-7.790064873,6.69747988948915e-15,3.82206996199246e-14,nan
XM_038058110.1,6699.921801,-1.566335214,0.356717502,-4.390968214,1.12847038131049e-05,2.59886306167722e-05,nan
XM_038058111.1,26.53112344,-0.918667028,0.390872546,-2.350298165,0.018758378,0.02908536,nan
XM_038058112.1,7239.350895,-1.659506845,0.350146018,-4.739470847,2.14277060094616e-06,5.32682289275032e-06,nan
XM_038058113.1,3.288737742,-4.558738821,1.113505604,-4.094042101,4.23917285464555e-05,9.15423139006688e-05,PPK33
XM_038058114.1,5.210004298,-4.944897106,1.000953557,-4.940186356,7.80479414103634e-07,2.03440776486785e-06,PPK35
XM_038058115.1,2.032470056,-4.796246998,1.244647441,-3.853498461,0.000116442,0.000239786,PPK32
XM_038058116.1,50.69802529,-2.010230156,0.448951925,-4.477606718,7.54844958964749e-06,1.76618784348335e-05,PPK26
XM_038058117.1,3.806102784,-0.886188464,0.834817789,-1.061535195,0.288446747,0.35965914,nan
XM_038058118.1,2580.060472,1.009186232,0.139808305,7.2183568,5.26195068297502e-13,2.51355484557105e-12,nan
XM_038058119.1,0.776014267,0.000305061,1.56270754,0.000195213,0.999844243,1,nan
XM_038058120.1,616.2989768,0.757962987,0.117316918,6.460815693,1.04140094407816e-10,3.94855828896969e-10,nan
XM_038058121.1,616.2989768,0.757962987,0.117316918,6.460815693,1.04140094407816e-10,3.94855828896969e-10,nan
XM_038058122.1,2976.215331,-0.3182666,0.102739271,-3.097808633,0.001949573,0.003463967,nan
XM_038058123.1,3035.485474,-0.332249285,0.099987221,-3.322917475,0.000890813,0.001644433,nan
XM_038058124.1,1209.013952,0.220858201,0.091055225,2.425541214,0.01528558,0.023984952,nan
XM_038058125.1,3031.568286,-0.334094619,0.100656647,-3.31915107,0.000902916,0.0016654,nan
XM_038058126.1,3031.568286,-0.334094619,0.100656647,-3.31915107,0.000902916,0.0016654,nan
XM_038058127.1,3035.485474,-0.332249285,0.099987221,-3.322917475,0.000890813,0.001644433,nan
XM_038058128.1,2976.178371,-0.3182666,0.102749624,-3.097496483,0.001951627,0.003466786,nan
XM_038058129.1,406.1838095,0.496477128,0.121657312,4.080947716,4.48524443831685e-05,9.65424627678666e-05,nan
XM_038058130.1,1499.389611,0.547745534,0.097521583,5.616659571,1.94684456980647e-08,5.93218397410306e-08,nan
XM_038058131.1,1499.389611,0.547745534,0.097521583,5.616659571,1.94684456980647e-08,5.93218397410306e-08,nan
XM_038058132.1,1499.389611,0.547745534,0.097521583,5.616659571,1.94684456980647e-08,5.93218397410306e-08,nan
XM_038058133.1,1499.389611,0.547745534,0.097521583,5.616659571,1.94684456980647e-08,5.93218397410306e-08,nan
XM_038058134.1,3120.439419,-2.63814524,0.258871063,-10.19096227,2.17599561955101e-24,2.56817602008045e-23,nan
XM_038058135.1,2.291246035,0.485861905,1.01323796,0.479514116,0.631572928,0.705938093,nan
XM_038058136.1,3132.605935,0.062480575,0.100019462,0.624684172,0.532178364,0.610743702,nan
XM_038058137.1,3132.605935,0.062480575,0.100019462,0.624684172,0.532178364,0.610743702,nan
XM_038058138.1,3132.605935,0.062480575,0.100019462,0.624684172,0.532178364,0.610743702,nan
XM_038058139.1,3072.337578,0.062188881,0.103307569,0.601977975,0.547188798,0.624560568,nan
XM_038058140.1,3132.605935,0.062480575,0.100019462,0.624684172,0.532178364,0.610743702,nan
XM_038058141.1,3072.337578,0.062188881,0.103307569,0.601977975,0.547188798,0.624560568,nan
XM_038058142.1,3132.605935,0.062480575,0.100019462,0.624684172,0.532178364,0.610743702,nan
XM_038058143.1,3132.605935,0.062480575,0.100019462,0.624684172,0.532178364,0.610743702,nan
XM_038058144.1,1209.013952,0.220858201,0.091055225,2.425541214,0.01528558,0.023984952,nan
XM_038058145.1,3132.605935,0.062480575,0.100019462,0.624684172,0.532178364,0.610743702,nan
XM_038058146.1,3132.605935,0.062480575,0.100019462,0.624684172,0.532178364,0.610743702,nan
XM_038058147.1,3132.605935,0.062480575,0.100019462,0.624684172,0.532178364,0.610743702,nan
XM_038058148.1,3132.605935,0.062480575,0.100019462,0.624684172,0.532178364,0.610743702,nan
XM_038058149.1,3072.337578,0.062188881,0.103307569,0.601977975,0.547188798,0.624560568,nan
XM_038058150.1,3132.605935,0.062480575,0.100019462,0.624684172,0.532178364,0.610743702,nan
XM_038058151.1,2813.201972,-0.368740399,0.125807846,-2.930980949,0.003378935,0.005800411,nan
XM_038058152.1,2774.697419,-0.379271675,0.13189843,-2.875482865,0.0040341,0.006859505,nan
XM_038058153.1,2813.091096,-0.368628369,0.125807504,-2.930098427,0.003388547,0.005815693,nan
XM_038058154.1,1209.013952,0.220858201,0.091055225,2.425541214,0.01528558,0.023984952,nan
XM_038058155.1,2802.670682,-0.371470178,0.126677628,-2.93240554,0.003363472,0.005777496,nan
XM_038058156.1,2813.201972,-0.368740399,0.125807846,-2.930980949,0.003378935,0.005800411,nan
XM_038058157.1,2802.670682,-0.371470178,0.126677628,-2.93240554,0.003363472,0.005777496,nan
XM_038058158.1,18.54982252,-1.764502157,0.620526531,-2.843556348,0.004461312,0.00753902,nan
XM_038058159.1,5222.374452,-2.128623042,0.24471002,-8.698552852,3.36143246754261e-18,2.55889176637815e-17,nan
XM_038058160.1,1226.460357,0.32983589,0.140159444,2.353290518,0.018608089,0.028865071,nan
XM_038058161.1,1044.663353,1.126083928,0.119257117,9.442488295,3.64029999936825e-21,3.50163546282602e-20,nan
XM_038058162.1,1023.378836,1.190388669,0.120252572,9.899070352,4.20162427899428e-23,4.51280134349971e-22,nan
XM_038058163.1,6791.754603,-0.253660298,0.110164312,-2.302563269,0.021303428,0.032812268,nan
XM_038058164.1,6855.607713,-0.281680488,0.110751879,-2.543347253,0.010979605,0.01758739,nan
XM_038058165.1,6557.406978,-0.156119594,0.114243002,-1.366557173,0.171764149,0.225329938,nan
XM_038058166.1,6557.11134,-0.156153369,0.114248645,-1.366785303,0.171692611,0.225272136,nan
XM_038058167.1,3319.840805,0.505597732,0.120212192,4.205877326,2.60071282635748e-05,5.74520681489927e-05,nan
XM_038058168.1,232.7652688,0.519726206,0.188862088,2.751882134,0.005925384,0.009856005,nan
XM_038058169.1,1.293373409,-1.801354515,1.41558454,-1.27251638,0.203189708,0.262027686,nan
XM_038058170.1,17464.60278,0.022785847,0.098398453,0.231567123,0.816874246,0.868651084,nan
XM_038058171.1,17464.27023,0.022826481,0.098397672,0.231981919,0.816552057,0.868418489,nan
XM_038058172.1,0.923802942,0.152191426,1.872758471,0.081265913,0.935230482,0.957275286,nan
XM_038058173.1,95759.16323,-1.441410379,0.318272437,-4.52885708,5.93035934814386e-06,1.40889711703802e-05,nan
XM_038058174.1,95759.16323,-1.441410379,0.318272437,-4.52885708,5.93035934814386e-06,1.40889711703802e-05,nan
XM_038058175.1,95755.28316,-1.441554038,0.318332867,-4.528448632,5.94183215309979e-06,1.4106689540313e-05,nan
XM_038058176.1,95759.16323,-1.441410379,0.318272437,-4.52885708,5.93035934814386e-06,1.40889711703802e-05,nan
XM_038058177.1,95759.16323,-1.441410379,0.318272437,-4.52885708,5.93035934814386e-06,1.40889711703802e-05,nan
XM_038058178.1,95759.16323,-1.441410379,0.318272437,-4.52885708,5.93035934814386e-06,1.40889711703802e-05,nan
XM_038058179.1,752.2008855,-2.123151217,0.336315301,-6.312978349,2.73715804476443e-10,9.94139682058858e-10,nan
XM_038058180.1,95759.16323,-1.441410379,0.318272437,-4.52885708,5.93035934814386e-06,1.40889711703802e-05,nan
XM_038058181.1,2097.442546,0.016213295,0.111388988,0.145555634,0.884272194,0.922334035,nan
XM_038058182.1,176.3019381,0.502756009,0.20141703,2.49609484,0.012556902,0.019914216,nan
XM_038058183.1,0.036955003,0,3.662339012,0,1,1,nan
XM_038058184.1,0.960875831,-0.63746956,2.002638105,-0.318314906,0.750246079,0.812051248,nan
XM_038058185.1,1992.27782,-0.085529728,0.141777905,-0.603265567,0.546332036,0.623785291,nan
XM_038058186.1,1992.27782,-0.085529728,0.141777905,-0.603265567,0.546332036,0.623785291,nan
XM_038058187.1,1992.27782,-0.085529728,0.141777905,-0.603265567,0.546332036,0.623785291,nan
XM_038058188.1,3353.045595,-1.491740799,0.149445458,-9.981840992,1.83038660834068e-23,2.00089728972211e-22,nan
XM_038058189.1,5550.608431,0.371788949,0.111797672,3.325551802,0.000882437,0.001629583,nan
XM_038058190.1,1937.952262,0.493448024,0.105297661,4.686220166,2.78296885125315e-06,6.83815203450775e-06,nan
XM_038058191.1,2469.549383,0.376852615,0.077166575,4.883624979,1.04153081730096e-06,2.67431331012828e-06,nan
XM_038058192.1,1937.952262,0.493448024,0.105297661,4.686220166,2.78296885125315e-06,6.83815203450775e-06,nan
XM_038058193.1,1937.952262,0.493448024,0.105297661,4.686220166,2.78296885125315e-06,6.83815203450775e-06,nan
XM_038058194.1,1118.846495,0.251997412,0.149754248,1.682739653,0.092425502,0.127605818,nan
XM_038058195.1,693.6742779,0.186426702,0.092905352,2.006630374,0.044789035,0.065332173,nan
XM_038058196.1,225.9645695,0.254096223,0.144511261,1.758314345,0.078694038,0.110043696,nan
XM_038058197.1,4627.197206,-0.143035375,0.084116787,-1.700437938,0.089048581,0.123352044,nan
XM_038058198.1,4627.197206,-0.143035375,0.084116787,-1.700437938,0.089048581,0.123352044,nan
XM_038058199.1,4707.123786,-0.185843452,0.079281193,-2.344105156,0.019072793,0.02954121,nan
XM_038058200.1,4488.916589,-1.513515527,0.253860925,-5.961986979,2.49189009053885e-09,8.28474299363253e-09,nan
XM_038058201.1,4882.887493,0.555723311,0.066939623,8.301858957,1.02494843633398e-16,6.93906736583282e-16,nan
XM_038058202.1,3626.80291,-0.077636901,0.090767194,-0.855340986,0.392362404,0.470391191,nan
XM_038058203.1,2.106212866,-3.988919466,1.171981491,-3.403568654,0.000665117,0.001248509,nan
XM_038058204.1,75.19702163,0.658509459,0.465688782,1.414054804,0.157345812,0.207990412,nan
XM_038058205.1,71.20625763,0.704524834,0.469847559,1.499475352,0.133750358,0.179491696,nan
XM_038058206.1,5366.726682,0.444213047,0.090250029,4.922026624,8.56525579081037e-07,2.22086265476251e-06,nan
XM_038058207.1,5346.328943,0.44371137,0.090230524,4.917530664,8.76427314864006e-07,2.27007226583773e-06,nan
XM_038058208.1,5366.726682,0.444213047,0.090250029,4.922026624,8.56525579081037e-07,2.22086265476251e-06,nan
XM_038058209.1,5368.352561,0.443669965,0.090159826,4.920927484,8.61350431247033e-07,2.23266679386153e-06,nan
XM_038058210.1,1.330232859,-1.117956773,1.164828958,-0.959760457,0.337175788,0.412267632,nan
XM_038058211.1,44967.26964,-0.455010241,0.074325727,-6.121840424,9.25006391711822e-10,3.19498065026597e-09,nan
XM_038058212.1,43008.17666,-0.462837851,0.076993047,-6.011424005,1.83900716752521e-09,6.192801244859e-09,nan
XM_038058213.1,1434.94869,-2.315047987,0.156730339,-14.77089888,2.25682829399055e-49,7.19960424370838e-48,nan
XM_038058214.1,638.58381,-1.727012849,0.22653647,-7.623553279,2.46786371076375e-14,1.3346432680287e-13,nan
XM_038058215.1,1030.345262,0.19828575,0.139609998,1.420283313,0.155525217,0.205893656,nan
XM_038058216.1,9406.650201,0.486264223,0.096567914,5.035463686,4.76693495467117e-07,1.2693248039958e-06,nan
XM_038058217.1,12498.90944,0.44141341,0.093902968,4.700739719,2.59220751133236e-06,6.38665090140546e-06,nan
XM_038058218.1,8378.945968,0.673596125,0.11536439,5.838856557,5.25602970303871e-09,1.69766653415548e-08,nan
XM_038058219.1,9610.000065,0.485586609,0.097221207,4.994657282,5.89403405497686e-07,1.55831088483512e-06,nan
XM_038058220.1,8378.613372,0.673560917,0.11536405,5.83856858,5.26512099105003e-09,1.70015643817601e-08,nan
XM_038058221.1,1434.94869,-2.315047987,0.156730339,-14.77089888,2.25682829399055e-49,7.19960424370838e-48,nan
XM_038058222.1,2300.662152,-1.34189635,0.347601492,-3.860444732,0.000113181,0.000233207,nan
XM_038058223.1,2055.195662,-1.029730959,0.343495981,-2.997796237,0.002719394,0.004734302,nan
XM_038058224.1,1954.31778,-0.942905847,0.3435641,-2.744483045,0.006060629,0.010063949,nan
XM_038058225.1,2300.662152,-1.34189635,0.347601492,-3.860444732,0.000113181,0.000233207,nan
XM_038058226.1,2300.662152,-1.34189635,0.347601492,-3.860444732,0.000113181,0.000233207,nan
XM_038058227.1,0.258761148,1.858413113,3.646505536,0.509642202,0.610302152,0.685713071,nan
XM_038058228.1,3226.627251,0.347193603,0.136646546,2.540815067,0.01105944,0.017707199,nan
XM_038058229.1,1434.94869,-2.315047987,0.156730339,-14.77089888,2.25682829399055e-49,7.19960424370838e-48,nan
XM_038058230.1,3226.627251,0.347193603,0.136646546,2.540815067,0.01105944,0.017707199,nan
XM_038058231.1,2119.677828,0.298963006,0.093451243,3.199133524,0.001378413,0.002493267,nan
XM_038058232.1,2195.988348,1.676835087,0.114091805,14.69724393,6.71370944015371e-49,2.10894504968098e-47,nan
XM_038058233.1,615.0097623,0.941270427,0.108943702,8.639970985,5.62272989477665e-18,4.18193723894546e-17,nan
XM_038058234.1,611.5339278,0.898133244,0.115069346,7.805147701,5.94318997374223e-15,3.39871426631397e-14,nan
XM_038058235.1,611.5339278,0.898133244,0.115069346,7.805147701,5.94318997374223e-15,3.39871426631397e-14,nan
XM_038058236.1,611.5339278,0.898133244,0.115069346,7.805147701,5.94318997374223e-15,3.39871426631397e-14,nan
XM_038058237.1,140.1238539,0.182215589,0.240909731,0.756364586,0.449430635,0.529060778,nan
XM_038058238.1,6239.170619,-1.146178126,0.145921071,-7.854781459,4.00469802157358e-15,2.32419897448381e-14,nan
XM_038058239.1,6239.170619,-1.146178126,0.145921071,-7.854781459,4.00469802157358e-15,2.32419897448381e-14,nan
XM_038058240.1,6238.911961,-1.146384507,0.145913993,-7.856576902,3.94773529806824e-15,2.29927770284836e-14,nan
XM_038058241.1,6240.981092,-1.146725229,0.145892343,-7.860078249,3.8389356685405e-15,2.23962195691229e-14,nan
XM_038058242.1,30.44828737,-1.86916999,0.412350391,-4.532965246,5.81613874668433e-06,1.38390005430442e-05,nan
XM_038058243.1,4767.671122,-1.015285034,0.14131363,-7.184622116,6.73933228315543e-13,3.19692607206347e-12,nan
XM_038058244.1,4929.00099,-1.068832526,0.145443045,-7.348804637,1.99987232609499e-13,9.9552438236455e-13,nan
XM_038058245.1,6423.488599,-1.139974988,0.144550158,-7.886362779,3.11121309338922e-15,1.83333486451848e-14,nan
XM_038058246.1,4857.390295,-1.055213602,0.143718374,-7.342231705,2.10061320420593e-13,1.0439822665316e-12,nan
XM_038058247.1,6239.170619,-1.146178126,0.145921071,-7.854781459,4.00469802157358e-15,2.32419897448381e-14,nan
XM_038058248.1,6239.170619,-1.146178126,0.145921071,-7.854781459,4.00469802157358e-15,2.32419897448381e-14,nan
XM_038058249.1,6239.170619,-1.146178126,0.145921071,-7.854781459,4.00469802157358e-15,2.32419897448381e-14,nan
XM_038058250.1,6239.170619,-1.146178126,0.145921071,-7.854781459,4.00469802157358e-15,2.32419897448381e-14,nan
XM_038058251.1,6239.170619,-1.146178126,0.145921071,-7.854781459,4.00469802157358e-15,2.32419897448381e-14,nan
XM_038058252.1,6239.170619,-1.146178126,0.145921071,-7.854781459,4.00469802157358e-15,2.32419897448381e-14,nan
XM_038058253.1,6239.170619,-1.146178126,0.145921071,-7.854781459,4.00469802157358e-15,2.32419897448381e-14,nan
XM_038058254.1,6239.170619,-1.146178126,0.145921071,-7.854781459,4.00469802157358e-15,2.32419897448381e-14,nan
XM_038058255.1,6239.170619,-1.146178126,0.145921071,-7.854781459,4.00469802157358e-15,2.32419897448381e-14,nan
XM_038058256.1,6239.170619,-1.146178126,0.145921071,-7.854781459,4.00469802157358e-15,2.32419897448381e-14,nan
XM_038058257.1,6239.170619,-1.146178126,0.145921071,-7.854781459,4.00469802157358e-15,2.32419897448381e-14,nan
XM_038058258.1,6239.170619,-1.146178126,0.145921071,-7.854781459,4.00469802157358e-15,2.32419897448381e-14,nan
XM_038058259.1,7451.293884,-1.167939265,0.140100341,-8.336448416,7.65551917220067e-17,5.22316642328565e-16,nan
XM_038058260.1,4598.859515,0.733757737,0.105605159,6.948123961,3.70175677887498e-12,1.61576592250593e-11,nan
XM_038058261.1,4598.859515,0.733757737,0.105605159,6.948123961,3.70175677887498e-12,1.61576592250593e-11,nan
XM_038058262.1,4598.859515,0.733757737,0.105605159,6.948123961,3.70175677887498e-12,1.61576592250593e-11,nan
XM_038058263.1,1012.280096,0.456341973,0.148966622,3.063384042,0.00218849,0.003863076,nan
XM_038058264.1,10121.42854,-0.179339226,0.077073224,-2.326868098,0.019972287,0.030876075,nan
XM_038058265.1,3042.938096,-1.52363341,0.170268715,-8.948404929,3.60655881869934e-19,2.98375111687618e-18,nan
XM_038058266.1,3042.938096,-1.52363341,0.170268715,-8.948404929,3.60655881869934e-19,2.98375111687618e-18,nan
XM_038058267.1,1.034631341,-4.027469622,1.705060442,-2.362068537,0.018173282,0.028274404,nan
XM_038058268.1,12.23058769,-2.077089265,1.099836373,-1.888543893,0.058952971,0.084009692,nan
XM_038058269.1,0.258648824,-0.961511623,3.225425506,-0.298103807,0.765623936,0.825721078,nan
XM_038058270.1,1.404243872,-0.540274452,1.13676533,-0.475273513,0.634592035,0.708636416,nan
XM_038058271.1,15.2979019,-3.597178165,0.688940657,-5.221317868,1.77654298710984e-07,4.9440881772973e-07,nan
XM_038058272.1,19.39976649,-2.781108586,0.620512089,-4.481957139,7.39616003499475e-06,1.73203801028974e-05,nan
XM_038058273.1,2.217200714,1.000292041,1.561769538,0.640486331,0.521856473,0.6012827,nan
XM_038058274.1,133.9868143,-0.248049548,0.191730953,-1.293737621,0.195756066,0.253544823,nan
XM_038058275.1,42.56996791,-0.241238341,0.476048429,-0.506751679,0.612329065,0.687521486,nan
XM_038058276.1,5.6166453,-2.607509581,0.962559135,-2.708934428,0.006749968,0.01114243,nan
XM_038058277.1,6116.490766,0.366461535,0.112947891,3.244518609,0.001176493,0.002145868,nan
XM_038058278.1,6116.490766,0.366461535,0.112947891,3.244518609,0.001176493,0.002145868,nan
