Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Name
XM_038058706.1,12909.99282,0.381650784,0.110907639,3.441158661,0.000579229,0.00106869,nan
XM_038058707.1,12909.99282,0.381650784,0.110907639,3.441158661,0.000579229,0.00106869,nan
XM_038058708.1,12909.99282,0.381650784,0.110907639,3.441158661,0.000579229,0.00106869,nan
XM_038058709.1,12909.99282,0.381650784,0.110907639,3.441158661,0.000579229,0.00106869,nan
XM_038058710.1,9739.379596,0.616542318,0.153033886,4.028796067,5.60632242607446e-05,0.000115964,nan
XM_038058711.1,12909.99282,0.381650784,0.110907639,3.441158661,0.000579229,0.00106869,nan
XM_038058712.1,13148.81756,0.41759127,0.10863253,3.844072034,0.000121009,0.00024098,nan
XM_038058713.1,13131.70817,0.415596211,0.108736983,3.822031857,0.000132357,0.000262684,nan
XM_038058714.1,13148.81756,0.41759127,0.10863253,3.844072034,0.000121009,0.00024098,nan
XM_038058715.1,1862.953416,-0.816890742,0.126624261,-6.45129719,1.10896785281366e-10,3.5398241612786e-10,nan
XM_038058716.1,13148.81756,0.41759127,0.10863253,3.844072034,0.000121009,0.00024098,nan
XM_038058717.1,13148.81756,0.41759127,0.10863253,3.844072034,0.000121009,0.00024098,nan
XM_038058718.1,4839.920729,0.785235922,0.167680516,4.682928828,2.82804727529759e-06,6.57827225110833e-06,nan
XM_038058719.1,4839.920729,0.785235922,0.167680516,4.682928828,2.82804727529759e-06,6.57827225110833e-06,nan
XM_038058720.1,12606.20972,0.31888699,0.110226499,2.893015672,0.003815623,0.006413083,nan
XM_038058721.1,12560.0928,0.316528379,0.110347111,2.868479071,0.004124505,0.006895481,nan
XM_038058722.1,12909.99282,0.381650784,0.110907639,3.441158661,0.000579229,0.00106869,nan
XM_038058723.1,12909.99282,0.381650784,0.110907639,3.441158661,0.000579229,0.00106869,nan
XM_038058724.1,12909.99282,0.381650784,0.110907639,3.441158661,0.000579229,0.00106869,nan
XM_038058725.1,12909.99282,0.381650784,0.110907639,3.441158661,0.000579229,0.00106869,nan
XM_038058726.1,12653.76826,0.321071498,0.110374478,2.908928795,0.003626695,0.00611225,nan
XM_038058727.1,12909.99282,0.381650784,0.110907639,3.441158661,0.000579229,0.00106869,nan
XM_038058728.1,12653.76826,0.321071498,0.110374478,2.908928795,0.003626695,0.00611225,nan
XM_038058729.1,12653.76826,0.321071498,0.110374478,2.908928795,0.003626695,0.00611225,nan
XM_038058730.1,12909.99282,0.381650784,0.110907639,3.441158661,0.000579229,0.00106869,nan
XM_038058731.1,421.9280007,-0.870188595,0.112683283,-7.722428493,1.14133951820206e-14,4.74516341948915e-14,nan
XM_038058732.1,12909.99282,0.381650784,0.110907639,3.441158661,0.000579229,0.00106869,nan
XM_038058733.1,12909.99282,0.381650784,0.110907639,3.441158661,0.000579229,0.00106869,nan
XM_038058734.1,12909.99282,0.381650784,0.110907639,3.441158661,0.000579229,0.00106869,nan
XM_038058735.1,12909.99282,0.381650784,0.110907639,3.441158661,0.000579229,0.00106869,nan
XM_038058736.1,12909.99282,0.381650784,0.110907639,3.441158661,0.000579229,0.00106869,nan
XM_038058737.1,12909.99282,0.381650784,0.110907639,3.441158661,0.000579229,0.00106869,nan
XM_038058738.1,12653.76826,0.321071498,0.110374478,2.908928795,0.003626695,0.00611225,nan
XM_038058739.1,12653.76826,0.321071498,0.110374478,2.908928795,0.003626695,0.00611225,nan
XM_038058740.1,12909.99282,0.381650784,0.110907639,3.441158661,0.000579229,0.00106869,nan
XM_038058741.1,13.33890763,3.133117142,0.692394908,4.525043592,6.03830583725839e-06,1.36996744187074e-05,nan
XM_038058742.1,13.33890763,3.133117142,0.692394908,4.525043592,6.03830583725839e-06,1.36996744187074e-05,nan
XM_038058743.1,1340.741039,0.23950769,0.095073612,2.519181555,0.011762799,0.018518709,nan
XM_038058744.1,26.49459885,2.121823734,0.381037525,5.56854271,2.56878668220785e-08,7.02333006175904e-08,nan
XM_038058745.1,1842.344018,0.10606412,0.08494483,1.248623609,0.211802773,0.270904889,nan
XM_038058746.1,1285.489764,0.676215767,0.087870739,7.695573914,1.40860475474611e-14,5.82678145774222e-14,nan
XM_038058747.1,833.3422964,1.041569165,0.104872998,9.931719127,3.02986105903806e-23,2.10337179249507e-22,nan
XM_038058748.1,1285.489764,0.676215767,0.087870739,7.695573914,1.40860475474611e-14,5.82678145774222e-14,nan
XM_038058749.1,1285.489764,0.676215767,0.087870739,7.695573914,1.40860475474611e-14,5.82678145774222e-14,nan
XM_038058750.1,1285.489764,0.676215767,0.087870739,7.695573914,1.40860475474611e-14,5.82678145774222e-14,nan
XM_038058751.1,542.9353995,1.734889907,0.162151318,10.69920327,1.02657069633106e-26,8.59412282061224e-26,nan
XM_038058752.1,542.9353995,1.734889907,0.162151318,10.69920327,1.02657069633106e-26,8.59412282061224e-26,nan
XM_038058753.1,542.9353995,1.734889907,0.162151318,10.69920327,1.02657069633106e-26,8.59412282061224e-26,nan
XM_038058754.1,651.6523127,-0.169258571,0.109210656,-1.549835675,0.121180962,0.163086394,nan
XM_038058755.1,1849.438604,0.106109053,0.084613008,1.254051293,0.209823362,0.268610598,nan
XM_038058756.1,9.089886573,0.716898406,0.679724077,1.054690322,0.29156698,0.360606498,nan
XM_038058757.1,9.089886573,0.716898406,0.679724077,1.054690322,0.29156698,0.360606498,nan
XM_038058758.1,255.635312,-0.179938447,0.123951384,-1.451685665,0.146589027,0.193958992,nan
XM_038058759.1,1058.726305,-0.466462317,0.130899657,-3.563510623,0.000365928,0.000692602,nan
XM_038058760.1,1084.629718,-0.386932635,0.12285781,-3.149434587,0.001635867,0.00287378,nan
XM_038058761.1,292.0261461,4.936139177,0.502181379,9.829395077,8.41225457162205e-23,5.73469549455698e-22,nan
XM_038058762.1,291.8044356,4.954148894,0.501610179,9.876491947,5.26436479775557e-23,3.61379616426447e-22,nan
XM_038058763.1,34.47601831,3.305942414,0.487815905,6.777028753,1.22672481009854e-11,4.20054621038337e-11,nan
XM_038058764.1,1851.655687,0.10686877,0.084588198,1.263400484,0.20644529,0.264796014,nan
XM_038058765.1,291.5828382,4.952940184,0.501637481,9.873544891,5.42140673795805e-23,3.71952357396977e-22,nan
XM_038058766.1,176.0050412,-0.110808438,0.158892665,-0.697379191,0.485565521,0.563507103,nan
XM_038058767.1,161.9255409,-0.091677848,0.175826968,-0.52140948,0.602081549,0.676633362,nan
XM_038058768.1,161.962488,-0.09272049,0.17580659,-0.527400538,0.59791547,0.672719862,nan
XM_038058769.1,161.962488,-0.09272049,0.17580659,-0.527400538,0.59791547,0.672719862,nan
XM_038058770.1,748.9893562,0.080247671,0.083427579,0.961884207,0.336107773,0.408686315,nan
XM_038058771.1,2426.771498,-0.971359589,0.114323571,-8.49658196,1.9525507531012e-17,9.63969055063774e-17,nan
XM_038058772.1,1586.441208,-0.416723709,0.159966733,-2.605064826,0.009185688,0.014710019,nan
XM_038058773.1,692.0490894,-0.605669349,0.100369986,-6.034367204,1.59586802296099e-09,4.7206217549908e-09,nan
XM_038058774.1,664.9255703,-0.665568702,0.106001223,-6.278877584,3.41025961424639e-10,1.04927127185394e-09,nan
XM_038058775.1,692.0490894,-0.605669349,0.100369986,-6.034367204,1.59586802296099e-09,4.7206217549908e-09,nan
XM_038058776.1,649.3685566,-0.563156873,0.101892654,-5.526962458,3.25822647926539e-08,8.85028586239774e-08,nan
XM_038058777.1,1415.092919,0.00901385,0.077979366,0.115592763,0.907975298,0.94008084,nan
XM_038058778.1,17.14524184,-0.360599527,0.581071179,-0.620577204,0.534877842,0.612234554,nan
XM_038058779.1,244.2568705,-1.04674924,0.200488449,-5.220995259,1.77964097795817e-07,4.56529510782845e-07,nan
XM_038058780.1,6.540407236,0.111028609,0.654809508,0.169558639,0.865357253,0.903176707,nan
XM_038058781.1,311.6172855,-0.489272811,0.18229382,-2.683979141,0.007275165,0.011801091,nan
XM_038058782.1,312.2455059,-0.490355245,0.183141035,-2.67747337,0.007417975,0.012025607,nan
XM_038058783.1,0,NA,NA,NA,NA,NA,nan
XM_038058784.1,0,NA,NA,NA,NA,NA,nan
XM_038058785.1,0,NA,NA,NA,NA,NA,nan
XM_038058786.1,14632.78592,1.080141946,0.114913594,9.399601081,5.47703284366859e-21,3.35608121133215e-20,nan
XM_038058787.1,0.369426076,2.594302253,3.62749792,0.715176772,0.47449982,0.552463791,nan
XM_038058788.1,0,NA,NA,NA,NA,NA,nan
XM_038058789.1,0,NA,NA,NA,NA,NA,nan
XM_038058790.1,0.332429008,1.951466676,3.634671839,0.536903127,0.591334531,0.666963091,nan
XM_038058791.1,1037.003763,-0.594581317,0.108692717,-5.470295828,4.49285015559375e-08,1.20718967038435e-07,nan
XM_038058792.1,3579.281738,0.062893702,0.098098585,0.641127511,0.521439842,0.599482768,nan
XM_038058793.1,1667.872152,0.460321561,0.116504358,3.951110251,7.77894757036055e-05,0.000158177,nan
XM_038058794.1,14632.78592,1.080141946,0.114913594,9.399601081,5.47703284366859e-21,3.35608121133215e-20,nan
XM_038058795.1,1667.872152,0.460321561,0.116504358,3.951110251,7.77894757036055e-05,0.000158177,nan
XM_038058796.1,1667.872152,0.460321561,0.116504358,3.951110251,7.77894757036055e-05,0.000158177,nan
XM_038058797.1,1667.872152,0.460321561,0.116504358,3.951110251,7.77894757036055e-05,0.000158177,nan
XM_038058798.1,628.7725322,4.733071219,0.219429805,21.56986477,3.44700226774952e-103,3.47469130235931e-101,nan
XM_038058799.1,4866.56528,-0.995019225,0.124055459,-8.020761301,1.05091772929944e-15,4.68352463668221e-15,nan
XM_038058800.1,512.1859056,1.219806112,0.139930218,8.717245864,2.85050701810034e-18,1.47509090294963e-17,nan
XM_038058801.1,751.9625527,1.990012538,0.161165856,12.3476063,5.01823991470296e-35,6.51682306980116e-34,nan
XM_038058802.1,12389.69758,1.06930709,0.127031591,8.417647022,3.84121067766023e-17,1.86164370103904e-16,nan
XM_038058803.1,751.9625527,1.990012538,0.161165856,12.3476063,5.01823991470296e-35,6.51682306980116e-34,nan
XM_038058804.1,782.9297165,1.957240826,0.160777895,12.1735692,4.29866094094243e-34,5.35341086093266e-33,nan
XM_038058805.1,512.1859056,1.219806112,0.139930218,8.717245864,2.85050701810034e-18,1.47509090294963e-17,nan
XM_038058806.1,1344.0913,1.057844564,0.146339391,7.228706901,4.8761451844766e-13,1.83328748024131e-12,nan
XM_038058807.1,1011.825976,0.498373741,0.139328762,3.576962379,0.00034761,0.000659505,nan
XM_038058808.1,376.2087933,0.695452831,0.175857372,3.954641318,7.66495556134572e-05,0.000156079,nan
XM_038058809.1,1827.909657,-0.450123732,0.144813739,-3.108294381,0.001881705,0.003287805,nan
XM_038058810.1,11163.03629,1.008870876,0.129161142,7.810947312,5.67597403545692e-15,2.40825008411417e-14,nan
XM_038058811.1,2885.157143,-0.276244073,0.119673821,-2.308308294,0.020981995,0.031697879,nan
XM_038058812.1,1487.408818,1.941843372,0.124457971,15.60240258,7.01053571024987e-55,1.85809414147959e-53,nan
XM_038058813.1,1050.960044,0.09467191,0.158437797,0.597533619,0.550151168,0.62744682,nan
XM_038058814.1,1050.960044,0.09467191,0.158437797,0.597533619,0.550151168,0.62744682,nan
XM_038058815.1,559.950071,-1.050098871,0.164532141,-6.382332755,1.74410462393642e-10,5.46819596307715e-10,nan
XM_038058816.1,559.950071,-1.050098871,0.164532141,-6.382332755,1.74410462393642e-10,5.46819596307715e-10,nan
XM_038058817.1,1626.285308,-0.061049565,0.12378404,-0.493194156,0.621875407,0.695084164,nan
XM_038058818.1,1614.57143,-0.063829963,0.123057072,-0.518702115,0.603968487,0.678412974,nan
XM_038058819.1,12063.73084,1.105852191,0.130269952,8.488927573,2.08552641715017e-17,1.02735044574856e-16,nan
XM_038058820.1,744.3334993,-0.596138902,0.117563315,-5.070790184,3.96167348950518e-07,9.89854948678071e-07,nan
XM_038058821.1,3965.287385,-0.020388854,0.115812983,-0.176049816,0.860254806,0.899638532,nan
XM_038058822.1,1801.277297,-2.021228939,0.135232525,-14.94632251,1.64590811821922e-50,3.85183216705232e-49,nan
XM_038058823.1,1801.277297,-2.021228939,0.135232525,-14.94632251,1.64590811821922e-50,3.85183216705232e-49,nan
XM_038058824.1,4601.005599,-3.61428761,0.149544956,-24.16856919,4.76386641371165e-129,7.10133686737283e-127,nan
XM_038058825.1,4601.005599,-3.61428761,0.149544956,-24.16856919,4.76386641371165e-129,7.10133686737283e-127,nan
XM_038058826.1,4586.889921,-3.670864891,0.150626995,-24.37056444,3.50993523135894e-131,5.42958282707576e-129,nan
XM_038058827.1,4586.889921,-3.670864891,0.150626995,-24.37056444,3.50993523135894e-131,5.42958282707576e-129,nan
XM_038058828.1,11063.34328,1.008308801,0.129936573,7.760007647,8.49242649684282e-15,3.56206893104273e-14,nan
XM_038058829.1,4201.829101,0.403906429,0.066292591,6.092783846,1.10963849643618e-09,3.3166446054617e-09,nan
XM_038058830.1,2981.726918,-0.373086138,0.115983443,-3.216718946,0.001296656,0.002305207,nan
XM_038058831.1,889.2735675,-0.280204934,0.121086397,-2.31409094,0.020662734,0.03123283,nan
XM_038058832.1,867.4715259,-0.355100443,0.119878822,-2.962161601,0.003054874,0.005194649,nan
XM_038058833.1,47.52338098,0.731803106,0.616729086,1.186587632,0.235390317,0.297822028,nan
XM_038058834.1,0.517327219,-1.953630273,1.680206208,-1.162732445,0.244938073,0.308663636,nan
XM_038058835.1,11063.34328,1.008308801,0.129936573,7.760007647,8.49242649684282e-15,3.56206893104273e-14,nan
XM_038058836.1,777.0260591,2.603941793,0.243833313,10.67918801,1.2738094147355e-26,1.05989906511618e-25,nan
XM_038058837.1,797.0907295,2.578675505,0.241088161,10.69598563,1.06283572686268e-26,8.89469463692224e-26,nan
XM_038058838.1,7014.339162,1.497942772,0.117583765,12.73936729,3.57280512107633e-37,4.99299515670417e-36,nan
XM_038058839.1,7059.494629,1.497442248,0.118157888,12.67323131,8.32145376487369e-37,1.15115003824991e-35,nan
XM_038058840.1,7041.941513,1.496324044,0.117727503,12.71006358,5.19921491960883e-37,7.24121688350503e-36,nan
XM_038058841.1,8005.128861,1.617736156,0.122988559,13.15354992,1.62368672974134e-39,2.50070124012011e-38,nan
XM_038058842.1,1624.686372,-0.09034901,0.20408702,-0.442698463,0.657983854,0.729031528,nan
XM_038058843.1,11069.84718,1.008611077,0.1298606,7.766875249,8.0446004255203e-15,3.37941916423736e-14,nan
XM_038058844.1,1329.9466,0.304575138,0.204031658,1.492783724,0.135493809,0.180384613,nan
XM_038058845.1,1193.458994,-0.500486358,0.059495129,-8.412224073,4.0230840152946e-17,1.94710299961011e-16,nan
XM_038058846.1,1145.235683,-0.531471924,0.067216497,-7.906867323,2.63946671337214e-15,1.14598981963109e-14,nan
XM_038058847.1,4305.589311,-0.361908277,0.069090835,-5.238151701,1.62192721209183e-07,4.17202695132929e-07,nan
XM_038058848.1,3703.606657,-0.259769752,0.076522034,-3.394705253,0.000687025,0.001256736,nan
XM_038058849.1,1431.700946,-0.232012929,0.120511045,-1.925242029,0.054199086,0.076967709,nan
XM_038058850.1,71.46549578,-0.549970298,0.239841116,-2.293060956,0.021844496,0.032895807,nan
XM_038058851.1,12402.96357,1.068183767,0.127030475,8.408878017,4.13951347981425e-17,2.00227086626374e-16,nan
XM_038058852.1,71.46549578,-0.549970298,0.239841116,-2.293060956,0.021844496,0.032895807,nan
XM_038058853.1,519.5183857,-0.516540587,0.126297053,-4.089886282,4.31584736960532e-05,9.04426871456185e-05,nan
XM_038058854.1,6424.97027,-0.054494175,0.100202317,-0.543841469,0.58655057,0.662661238,nan
XM_038058855.1,95344.78426,0.61694471,0.155903823,3.957213493,7.58291540779233e-05,0.000154651,nan
XM_038058856.1,2875.850003,-0.317697412,0.110187116,-2.883253733,0.003935903,0.00660306,nan
XM_038058857.1,2875.850003,-0.317697412,0.110187116,-2.883253733,0.003935903,0.00660306,nan
XM_038058858.1,2875.850003,-0.317697412,0.110187116,-2.883253733,0.003935903,0.00660306,nan
XM_038058859.1,2875.850003,-0.317697412,0.110187116,-2.883253733,0.003935903,0.00660306,nan
XM_038058860.1,2432.941503,-0.264737612,0.125845182,-2.103676967,0.035406635,0.051670915,nan
XM_038058861.1,2875.850003,-0.317697412,0.110187116,-2.883253733,0.003935903,0.00660306,nan
XM_038058862.1,2431.057018,-0.266029634,0.125813454,-2.114476837,0.034474561,0.050388418,nan
XM_038058863.1,2209.927345,0.30006346,0.109069858,2.75111259,0.005939323,0.009736958,nan
XM_038058864.1,1737.143832,2.342387516,0.26617228,8.80026843,1.36489282877741e-18,7.20251105269451e-18,nan
XM_038058865.1,1737.143832,2.342387516,0.26617228,8.80026843,1.36489282877741e-18,7.20251105269451e-18,nan
XM_038058866.1,1737.106877,2.342604137,0.266165268,8.80131413,1.35223258986262e-18,7.13876642632774e-18,nan
XM_038058867.1,3.288843699,0.667405883,0.675698349,0.987727563,0.323286092,0.395107812,nan
XM_038058868.1,3.288843699,0.667405883,0.675698349,0.987727563,0.323286092,0.395107812,nan
XM_038058869.1,3.288843699,0.667405883,0.675698349,0.987727563,0.323286092,0.395107812,nan
XM_038058870.1,10062.29263,1.325020817,0.082464162,16.06783835,4.28779735400905e-58,1.25252569737775e-56,nan
XM_038058871.1,8731.917888,1.271504008,0.088905397,14.3017641,2.1333236142655e-46,4.33288419624065e-45,nan
XM_038058872.1,103.6133838,3.089079762,0.474174122,6.514652776,7.2857994638546e-11,2.34925961736979e-10,nan
XM_038058873.1,13029.2455,-0.422279131,0.089076561,-4.740631299,2.13053331896977e-06,5.01700311281765e-06,nan
XM_038058874.1,10767.7201,-0.761599666,0.119720213,-6.361496081,1.99798008479559e-10,6.23982567564126e-10,nan
XM_038058875.1,12021.63175,-0.027635488,0.101903934,-0.271191569,0.786243697,0.844105193,nan
XM_038058876.1,13385.78546,-0.332738759,0.084298198,-3.947163355,7.90826014055529e-05,0.0001607,nan
XM_038058877.1,0.517403319,-1.537274562,2.022155947,-0.760215632,0.447125702,0.524690066,nan
XM_038058878.1,0.406418471,-0.000138378,2.31037379,-5.99E-05,0.999952211,1,nan
XM_038058879.1,120.7907244,3.841171922,0.450052381,8.534944117,1.40223186983875e-17,6.99580021715088e-17,nan
XM_038058880.1,0.406497797,-0.641333105,3.09392893,-0.207287601,0.835785257,0.88505811,nan
XM_038058881.1,0.628155406,-0.797825014,1.843738738,-0.432721295,0.665217257,0.735488792,nan
XM_038058882.1,3.472572921,0.414463646,1.190225218,0.348222874,0.72767281,0.791064771,nan
XM_038058883.1,12020.85572,-0.027650413,0.101919233,-0.271297305,0.786162379,0.844054733,nan
XM_038058884.1,3.250956548,0.306101043,1.174867448,0.260540918,0.794446557,0.848357032,nan
XM_038058885.1,1.293316979,-0.107075534,0.977975182,-0.109486964,0.912816261,0.943385384,nan
XM_038058886.1,2.291022315,-2.000104783,1.001317822,-1.99747247,0.045773882,0.065785579,nan
XM_038058887.1,2975.373328,-0.859566928,0.070775383,-12.14499869,6.09835685066432e-34,7.51102579363744e-33,nan
XM_038058888.1,1353.30687,-0.567510964,0.09977374,-5.687979253,1.28551435346495e-08,3.58608495381921e-08,nan
XM_038058889.1,1606.384852,0.54583652,0.126027951,4.331075114,1.48383048221418e-05,3.2334805121414e-05,nan
XM_038058890.1,7.870942535,1.489802637,0.692682569,2.150772522,0.031494159,0.046326795,GR30
XM_038058891.1,620.5117237,-0.675237327,0.10304083,-6.553104518,5.63530445601361e-11,1.8382751777203e-10,nan
XM_038058892.1,641.3503828,-0.7737625,0.154930083,-4.994268923,5.9059056367933e-07,1.45494446156418e-06,nan
XM_038058893.1,640.5743178,-0.772652328,0.154855752,-4.989497105,6.05366814701774e-07,1.49015204037991e-06,nan
XM_038058894.1,122.8292121,0.2099995,0.144192301,1.456384967,0.145286229,0.192452611,nan
XM_038058895.1,122.4966345,0.222466671,0.144706434,1.537365447,0.124203843,0.166671271,nan
XM_038058896.1,5.949088536,-0.401553979,0.573358986,-0.70035351,0.483706562,0.561694282,nan
XM_038058897.1,4.027990123,-1.169912043,0.807512906,-1.448784328,0.147397822,0.194945251,nan
XM_038058898.1,4.767041529,-1.208132725,0.698803232,-1.728859669,0.083834214,0.115763885,nan
XM_038058899.1,297.4682276,-1.739979782,0.161631681,-10.76509118,5.03117279132786e-27,4.29229018298647e-26,nan
XM_038058900.1,0.628201331,-0.222433241,1.822912826,-0.122020778,0.902882563,0.936266264,nan
XM_038058901.1,336.8610619,-0.957301155,0.085172658,-11.23953599,2.60749255822239e-29,2.45817887934219e-28,nan
XM_038058902.1,4952.29436,0.128011708,0.102732096,1.24607317,0.212737534,0.272015616,nan
XM_038058903.1,4952.29436,0.128011708,0.102732096,1.24607317,0.212737534,0.272015616,nan
XM_038058904.1,4952.29436,0.128011708,0.102732096,1.24607317,0.212737534,0.272015616,nan
XM_038058905.1,4952.29436,0.128011708,0.102732096,1.24607317,0.212737534,0.272015616,nan
XM_038058906.1,4952.29436,0.128011708,0.102732096,1.24607317,0.212737534,0.272015616,nan
XM_038058907.1,1741.958172,0.175124714,0.087926663,1.991713414,0.046402511,0.066603417,nan
XM_038058908.1,1382.114521,-0.009706425,0.127003482,-0.076426448,0.939079829,0.954407151,nan
XM_038058909.1,2170.18925,0.059082663,0.100119357,0.590122274,0.555108677,0.632279939,nan
XM_038058910.1,1382.114521,-0.009706425,0.127003482,-0.076426448,0.939079829,0.954407151,nan
XM_038058911.1,1331.232884,-0.033526098,0.119991822,-0.27940319,0.779935423,0.838357297,nan
XM_038058912.1,1331.232884,-0.033526098,0.119991822,-0.27940319,0.779935423,0.838357297,nan
XM_038058913.1,1382.114521,-0.009706425,0.127003482,-0.076426448,0.939079829,0.954407151,nan
XM_038058914.1,846.570618,-0.131533268,0.09715595,-1.353836468,0.175788556,0.229106365,nan
XM_038058915.1,208.8156006,1.930802797,0.315507665,6.119670009,9.37693396210059e-10,2.81365216215476e-09,nan
XM_038058916.1,418.626301,4.459387172,0.436591129,10.21410393,1.714559403439e-24,1.26754743273176e-23,nan
XM_038058917.1,208.8156006,1.930802797,0.315507665,6.119670009,9.37693396210059e-10,2.81365216215476e-09,nan
XM_038058918.1,83.32660678,-0.221429809,0.249302771,-0.888196341,0.374435147,0.449271031,nan
XM_038058919.1,21703.25856,-0.460075266,0.101448724,-4.53505225,5.75892269296239e-06,1.30875415833043e-05,nan
XM_038058920.1,572.1373419,-0.87063972,0.158250461,-5.501656788,3.76238818265216e-08,1.016584639575e-07,nan
XM_038058921.1,2113.381091,-0.289751322,0.11369977,-2.548389702,0.01082215,0.017122193,nan
XM_038058922.1,817.7063169,5.191030846,0.548860175,9.45783842,3.14374596999612e-21,1.96352401924897e-20,nan
XM_038058923.1,2317.763833,1.499385147,0.199004241,7.534438142,4.90441925913533e-14,1.95319132282533e-13,nan
XM_038058924.1,9.127152372,-0.865716525,0.784033278,-1.104183393,0.269513592,0.336461086,nan
XM_038058925.1,1195.492184,-0.761424421,0.119439474,-6.374981346,1.8298522227155e-10,5.73046158262166e-10,nan
XM_038058926.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058927.1,2758.798577,-0.669207478,0.16434806,-4.071891556,4.6632890582371e-05,9.7342151978613e-05,nan
XM_038058928.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058929.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058930.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058931.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058932.1,214.2813433,5.072011752,0.492442335,10.29970698,7.0676252836517e-25,5.33564491948119e-24,nan
XM_038058933.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058934.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058935.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058936.1,1151.183216,-0.765036507,0.116749426,-6.552807453,5.64653037090664e-11,1.83925388693974e-10,nan
XM_038058937.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058938.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058939.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058940.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058941.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058942.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058943.1,1151.183216,-0.765036507,0.116749426,-6.552807453,5.64653037090664e-11,1.83925388693974e-10,nan
XM_038058944.1,1151.183216,-0.765036507,0.116749426,-6.552807453,5.64653037090664e-11,1.83925388693974e-10,nan
XM_038058945.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058946.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058947.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058948.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058949.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058950.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058951.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058952.1,1151.183216,-0.765036507,0.116749426,-6.552807453,5.64653037090664e-11,1.83925388693974e-10,nan
XM_038058953.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058954.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058955.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058956.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058957.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058958.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058959.1,1151.183216,-0.765036507,0.116749426,-6.552807453,5.64653037090664e-11,1.83925388693974e-10,nan
XM_038058960.1,1151.183216,-0.765036507,0.116749426,-6.552807453,5.64653037090664e-11,1.83925388693974e-10,nan
XM_038058961.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058962.1,2758.798577,-0.669207478,0.16434806,-4.071891556,4.6632890582371e-05,9.7342151978613e-05,nan
XM_038058963.1,2711.351261,-0.646101771,0.165946066,-3.893444347,9.88308834594343e-05,0.000198631,nan
XM_038058964.1,1151.183216,-0.765036507,0.116749426,-6.552807453,5.64653037090664e-11,1.83925388693974e-10,nan
XM_038058965.1,1151.183216,-0.765036507,0.116749426,-6.552807453,5.64653037090664e-11,1.83925388693974e-10,nan
XM_038058966.1,1151.183216,-0.765036507,0.116749426,-6.552807453,5.64653037090664e-11,1.83925388693974e-10,nan
XM_038058967.1,1151.183216,-0.765036507,0.116749426,-6.552807453,5.64653037090664e-11,1.83925388693974e-10,nan
